Hierarchy,Identification,Name,Quantity,Unit,Value
1,B.03.19.p,LASTRE RETTANGOLARI SPESSORE 3 CMLASTRE RETTANGOLARI SPESSORE 3 CM Pietra dacia rosso-venato Pietra dacia rosso-venato,1,m²,57.13
1,B.03.19.q,LASTRE RETTANGOLARI SPESSORE 3 CMLASTRE RETTANGOLARI SPESSORE 3 CM Pietra dacia rosa o grigio-verde Pietra dacia rosa o grigio-verde,1,m²,57.13
1,B.03.19.r,LASTRE RETTANGOLARI SPESSORE 3 CMLASTRE RETTANGOLARI SPESSORE 3 CM Pietra dorata Pietra dorata,1,m²,208.91
1,B.03.20.a,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Bianco Carrara qualità corrente,1,m²,155.51
1,B.03.20.b,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Bianco Carrara qualità buona,1,m²,220.59
1,B.03.20.c,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Bianco statuario venato,1,m²,886.37
1,B.03.20.d,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Bianco tipo P prod. Garfagnana,1,m²,353.52
1,B.03.20.e,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Lasa bianco,1,m²,697.81
1,B.03.20.f,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Lasa bianco venato corrente,1,m²,454.86
1,B.03.20.g,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Biancone Verona e Asiago,1,m²,105.59
1,B.03.20.h,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Arabescatoi Faniello d'Arni,1,m²,171.4
1,B.03.20.i,MARMI BIANCHI E VENATI IN LASTRE DA 2 CM Biancone rosso Asiago in lastre da spessore 30 cm medio,1,ton,40.05
1,B.03.21.a,MARMI BIANCHI E VENATI IN LASTRE DA 3 CM Bianco Carrara qualità corrente,1,m²,204.57
1,B.03.21.b,MARMI BIANCHI E VENATI IN LASTRE DA 3 CM Bianco Carrara qualità buona,1,m²,295.68
1,B.03.21.c,MARMI BIANCHI E VENATI IN LASTRE DA 3 CM Bianco statuario venato,1,m²,1226.26
1,B.03.21.d,MARMI BIANCHI E VENATI IN LASTRE DA 3 CM Bianco tipo P prod. Garfagnana,1,m²,459.93
1,B.03.21.e,MARMI BIANCHI E VENATI IN LASTRE DA 3 CM Lasa bianco,1,m²,968.13
1,B.03.21.f,MARMI BIANCHI E VENATI IN LASTRE DA 3 CM Lasa bianco venato corrente,1,m²,628
1,B.03.21.g,MARMI BIANCHI E VENATI IN LASTRE DA 3 CM Biancone Verona e Asiago,1,m²,132.99
1,B.03.21.h,MARMI BIANCHI E VENATI IN LASTRE DA 3 CM Arabescatoi Faniello d'Arni,1,m²,222.82
1,B.03.22.a,MARMI BARDIGLI IN LASTRE DA 2 CM Bardiglietto Carrara,1,m²,82.84
1,B.03.22.b,MARMI BARDIGLI IN LASTRE DA 2 CM Bardiglietto Carfagnana,1,m²,95.7
1,B.03.22.c,MARMI BARDIGLI IN LASTRE DA 2 CM Bardiglio Cappella imperiale,1,m²,257.47
1,B.03.22.d,MARMI BARDIGLI IN LASTRE DA 2 CM Nuvolato Appuano,1,m²,138.17
1,B.03.23.a,MARMI BARDIGLI IN LASTRE DA 3 CM Bardiglietto Carrara,1,m²,108.56
1,B.03.23.b,MARMI BARDIGLI IN LASTRE DA 3 CM Bardiglietto Carfagnana,1,m²,122.84
1,B.03.23.c,MARMI BARDIGLI IN LASTRE DA 3 CM Bardiglio Cappella imperiale,1,m²,345.58
1,B.03.23.d,MARMI BARDIGLI IN LASTRE DA 3 CM Nuvolato Appuano,1,m²,178.54
1,B.03.24.a,MARMI A TINTA CALDA IN LASTRE DA 2 CM Olivo,1,m²,57.13
1,B.03.24.b,MARMI A TINTA CALDA IN LASTRE DA 2 CM Chiampo porfirico e ondagata viola,1,m²,103.45
1,B.03.24.c,MARMI A TINTA CALDA IN LASTRE DA 2 CM Chiampo paglierino perlato,1,m²,114.31
1,B.03.24.d,MARMI A TINTA CALDA IN LASTRE DA 2 CM Botticino nuvolato e fiorito,1,m²,103.45
1,B.03.24.e,MARMI A TINTA CALDA IN LASTRE DA 2 CM Botticino classico,1,m²,116.47
1,B.03.24.f,MARMI A TINTA CALDA IN LASTRE DA 2 CM Trani chiaro e scuro,1,m²,120.81
1,B.03.24.g,MARMI A TINTA CALDA IN LASTRE DA 2 CM Filetto rosso,1,m²,112.14
1,B.03.24.h,MARMI A TINTA CALDA IN LASTRE DA 2 CM Serpeggiante classico,1,m²,203.23
1,B.03.24.i,MARMI A TINTA CALDA IN LASTRE DA 2 CM Bronzetto Verona,1,m²,71.42
1,B.03.24.l,MARMI A TINTA CALDA IN LASTRE DA 2 CM Perlato di Sicilia,1,m²,131.66
1,B.03.24.m,MARMI A TINTA CALDA IN LASTRE DA 2 CM Perlato Tirreno Royal,1,m²,136
1,B.03.24.n,MARMI A TINTA CALDA IN LASTRE DA 2 CM Crevola palissandro,1,m²,191.3
1,B.03.25.a,MARMI A TINTA CALDA IN LASTRE DA 3 CM Olivo,1,m²,74.28
1,B.03.25.b,MARMI A TINTA CALDA IN LASTRE DA 3 CM Chiampo porfirico e ondagata viola,1,m²,130.82
1,B.03.25.c,MARMI A TINTA CALDA IN LASTRE DA 3 CM Chiampo paglierino perlato,1,m²,146.01
1,B.03.25.d,MARMI A TINTA CALDA IN LASTRE DA 3 CM Botticino nuvolato e fiorito,1,m²,126.48
1,B.03.25.e,MARMI A TINTA CALDA IN LASTRE DA 3 CM Botticino classico,1,m²,144.7
1,B.03.25.f,MARMI A TINTA CALDA IN LASTRE DA 3 CM Trani chiaro e scuro,1,m²,155.98
1,B.03.25.g,MARMI A TINTA CALDA IN LASTRE DA 3 CM Filetto rosso,1,m²,143.84
1,B.03.25.h,MARMI A TINTA CALDA IN LASTRE DA 3 CM Serpeggiante classico,1,m²,260.97
1,B.03.25.i,MARMI A TINTA CALDA IN LASTRE DA 3 CM Bronzetto Verona,1,m²,92.84
1,B.03.25.l,MARMI A TINTA CALDA IN LASTRE DA 3 CM Perlato di Sicilia,1,m²,165.96
1,B.03.25.m,MARMI A TINTA CALDA IN LASTRE DA 3 CM Perlato Tirreno Royal,1,m²,172.04
1,B.03.25.n,MARMI A TINTA CALDA IN LASTRE DA 3 CM Crevola palissandro,1,m²,259.03
1,B.03.26.a,MARMI E PIETRE GRIGIE IN LASTRE DA 2 CM Aurisina chiaro e fiorito,1,m²,90.77
1,B.03.26.b,MARMI E PIETRE GRIGIE IN LASTRE DA 2 CM Repen chiaro,1,m²,130.82
1,B.03.26.c,MARMI E PIETRE GRIGIE IN LASTRE DA 2 CM Repen scuro,1,m²,99.98
1,B.03.26.d,MARMI E PIETRE GRIGIE IN LASTRE DA 2 CM Fior di pesco Carnico extra,1,m²,130.82
1,B.03.26.e,MARMI E PIETRE GRIGIE IN LASTRE DA 2 CM Moncervetto,1,m²,100.12
1,B.03.26.f,MARMI E PIETRE GRIGIE IN LASTRE DA 2 CM Fior di pesco Carnico,1,m²,97.12
1,B.03.27.a,MARMI E PIETRE GRIGIE IN LASTRE DA 3 CM Aurisina chiaro e fiorito,1,m²,117.47
1,B.03.27.b,MARMI E PIETRE GRIGIE IN LASTRE DA 3 CM Repen chiaro,1,m²,202.91
1,B.03.27.c,MARMI E PIETRE GRIGIE IN LASTRE DA 3 CM Repen scuro,1,m²,165.53
1,B.03.27.d,MARMI E PIETRE GRIGIE IN LASTRE DA 3 CM Fior di pesco Carnico extra,1,m²,216.25
1,B.03.27.e,MARMI E PIETRE GRIGIE IN LASTRE DA 3 CM Moncervetto,1,m²,98.55
1,B.03.27.f,MARMI E PIETRE GRIGIE IN LASTRE DA 3 CM Fior di pesco Carnico,1,m²,127.12
1,B.03.28.a,MARMI ROSSI E ROSA IN LASTRE DA 2 CM Rosso di Asiago,1,m²,92.11
1,B.03.28.b,MARMI ROSSI E ROSA IN LASTRE DA 2 CM Rosso Magnaboschi,1,m²,113.47
1,B.03.28.c,MARMI ROSSI E ROSA IN LASTRE DA 2 CM Rosso Verona,1,m²,93.44
1,B.03.28.d,MARMI ROSSI E ROSA IN LASTRE DA 2 CM Rosso Levanto,1,m²,170.86
1,B.03.28.e,MARMI ROSSI E ROSA IN LASTRE DA 2 CM Rosso Collemandina,1,m²,205.68
1,B.03.28.f,MARMI ROSSI E ROSA IN LASTRE DA 2 CM Rosa Portogallo tonalità media,1,m²,205.68
1,B.03.29.a,MARMI ROSSI E ROSA IN LASTRE DA 3 CM Rosso di Asiago,1,m²,120.14
1,B.03.29.b,MARMI ROSSI E ROSA IN LASTRE DA 3 CM Rosso Magnaboschi,1,m²,141.49
1,B.03.29.c,MARMI ROSSI E ROSA IN LASTRE DA 3 CM Rosso Verona,1,m²,122.81
1,B.03.29.d,MARMI ROSSI E ROSA IN LASTRE DA 3 CM Rosso Levanto,1,m²,210.91
1,B.03.29.e,MARMI ROSSI E ROSA IN LASTRE DA 3 CM Rosso Collemandina,1,m²,265.67
1,B.03.29.f,MARMI ROSSI E ROSA IN LASTRE DA 3 CM Rosa Portogallo tonalità media,1,m²,293.68
1,B.03.30.a,MARMI VERDI IN LASTRE DA 2 CM Verde Alpi,1,m²,186.88
1,B.03.30.b,MARMI VERDI IN LASTRE DA 2 CM Verde Issoire Guatemala e India,1,m²,192.82
1,B.03.30.c,MARMI VERDI IN LASTRE DA 2 CM Verde Gonari Cipollino,1,m²,186.88
1,B.03.31.a,MARMI VERDI IN LASTRE DA 3 CM Verde Alpi,1,m²,233.61
1,B.03.31.b,MARMI VERDI IN LASTRE DA 3 CM Verde Issoire Guatemala e India,1,m²,247.11
1,B.03.31.c,MARMI VERDI IN LASTRE DA 3 CM Verde Gonari Cipollino,1,m²,200.23
1,B.03.32.00,MARMI GIALLI IN LASTRE DA 2 CM,1,m²,488.49
1,B.03.33.00,MARMI GIALLI IN LASTRE DA 3 CM,1,m²,635.61
1,B.03.34.a,MARMI NERI IN LASTRE DA 2 CM Portargento,1,m²,122.84
1,B.03.34.b,MARMI NERI IN LASTRE DA 2 CM Portoro,1,m²,488.49
1,B.03.34.c,MARMI NERI IN LASTRE DA 2 CM Nero Piemonte,1,m²,75.7
1,B.03.35.a,MARMI NERI IN LASTRE DA 3 CM Portargento,1,m²,159.98
1,B.03.35.b,MARMI NERI IN LASTRE DA 3 CM Portoro,1,m²,635.61
1,B.03.35.c,MARMI NERI IN LASTRE DA 3 CM Nero Piemonte,1,m²,101.41
1,B.03.36.a,MARMI BRECCIATI IN LASTRE DA 2 CM Calacatta,1,m²,226.93
1,B.03.36.b,MARMI BRECCIATI IN LASTRE DA 2 CM Arabescato Vagli di 1^,1,m²,220.26
1,B.03.36.c,MARMI BRECCIATI IN LASTRE DA 2 CM Arabescato rosso Orobico,1,m²,104.12
1,B.03.36.d,MARMI BRECCIATI IN LASTRE DA 2 CM Breccia Aurora,1,m²,93.44
1,B.03.36.e,MARMI BRECCIATI IN LASTRE DA 2 CM Breccia Aurora oniciata,1,m²,90.77
1,B.03.37.a,MARMI BRECCIATI IN LASTRE DA 3 CM Calacatta,1,m²,307.02
1,B.03.37.b,MARMI BRECCIATI IN LASTRE DA 3 CM Arabescato Vagli di 1^,1,m²,293.68
1,B.03.37.c,MARMI BRECCIATI IN LASTRE DA 3 CM Arabescato rosso Orobico,1,m²,133.49
1,B.03.37.d,MARMI BRECCIATI IN LASTRE DA 3 CM Breccia Aurora,1,m²,120.14
1,B.03.37.e,MARMI BRECCIATI IN LASTRE DA 3 CM Breccia Aurora oniciata,1,m²,114.8
1,B.03.38.a,"SOVRAPPREZZO PER LUCIDATURA Granito, serizzo , diorite, sienite, serpentino, porfido, beola",1,m²,18.69
1,B.03.38.b,"SOVRAPPREZZO PER LUCIDATURA Marmi, quarziti, travertino, peperino, pietra di Vicenza, brecciati",1,m²,12.68
1,B.03.39.a,"SOVRAPPREZZO PER BOCCIARDATURA Granito, serizzo , diorite, sienite, serpentino, porfido, beola",1,m²,20.03
1,B.03.39.b,"SOVRAPPREZZO PER BOCCIARDATURA Marmi, quarziti, travertino, peperino, pietra di Vicenza, brecciati",1,m²,18.69
1,B.03.40.00,SOVRAPPREZZO FIAMMATURASOVRAPPREZZO FIAMMATURA,1,m²,17.36
1,B.03.41.a,LUCIDATURA IN OPERA Marmi in genere grezzi di sega,1,m²,24.69
1,B.03.41.b,LUCIDATURA IN OPERA Pietre dure grezze di sega,1,m²,56.07
1,B.03.41.c,LUCIDATURA IN OPERA Trachite,1,m²,26.03
1,B.03.41.d,LUCIDATURA IN OPERA Pietre dure spianate frullonate,1,m²,44.06
1,B.03.42.00,SOVRAPPREZZO PER TAGLI DIVERSI NELLA MISURA DEL 25%,1,%,0
1,B.03.43.00,GRANIGLIA DI MARMO,1,q,10.6
1,B.03.44.a,PAVIMENTAZIONE IN TRACHITE ZOVORITE - spessore 5 cm,1,m²,128.11
1,B.03.44.b,PAVIMENTAZIONE IN TRACHITE ZOVORITE - spessore 8 cm,1,m²,174.88
1,B.03.44.c,PAVIMENTAZIONE IN TRACHITE ZOVORITE - spessore 10 cm,1,m²,212.89
1,B.03.44.d,PAVIMENTAZIONE IN TRACHITE ZOVORITE GRIGIA ANTIACIDA 15x15 cm - spessore 12 cm,1,m²,94.46
1,B.03.44.e,PAVIMENTAZIONE IN TRACHITE ZOVORITE GRIGIA ANTIACIDA 40x40 cm - spessore 12 cm,1,m²,118.95
1,B.03.44.f,PAVIMENTAZIONE IN TRACHITE ZOVORITE GRIGIA ANTIACIDA 40x80 cm - spessore 12 cm,1,m²,224.56
1,B.03.44.g,PAVIMENTAZIONE IN TRACHITE ZOVORITE MISTA CALDA/GRIGIA 40x80 cm - spessore 12 cm,1,m²,425.36
1,B.03.44.h,PAVIMENTAZIONE IN TRACHITE ZOVORITE MISTA CALDA/GRIGIA 40x80 cm - spessore 8 cm,1,m²,358.69
1,B.03.44.i,PAVIMENTAZIONE IN TRACHITE ZOVORITE MISTA CALDA/GRIGIA 40x80 cm - spessore 6 cm,1,m²,306.25
1,B.03.44.j,PAVIMENTAZIONE IN TRACHITE ZOVORITE MISTA CALDA/GRIGIA 35x70 cm - spessore 12 cm,1,m²,398.49
1,B.03.44.k,LASTRE DI TRACHITE - spessore 30 cm,1,m²,254.8
1,B.03.44.l,MACIGNI IN TRACHITE - spessore 5÷12 cm,1,m²,253.51
1,B.03.45.a,MACIGNI IN PORFIDO - spessore 8÷12 cm,1,m²,141.6
1,B.03.45.b,LASTRE IN PORFIDO - spessore 2÷6 cm,1,m²,17.26
1,B.03.45.c,LASTRE IN PORFIDO - spessore 3÷5 cm,1,m²,16.46
1,B.03.45.d,LASTRE IN PORFIDO - spessore 4÷6 cm,1,m²,43.08
1,B.03.45.e,LASTRE IN PORFIDO - spessore 8÷12 cm,1,m²,34
1,B.03.45.f,LASTRE IN PORFIDO - spessore 10÷20 cm,1,m²,129.24
1,B.03.45.g,LASTRE IN PORFIDO - spessore 20÷30 cm,1,m²,215.4
1,B.03.46.00,PIETRA CALCAREA BIANCA,1,t,406
1,B.03.47.a,PIETRA D'ISTRIA,1,t,640
1,B.03.47.b,POLVERE DI PIETRA D'ISTRIA,1,kg,0.13
1,B.03.48.00,MARMO ROSSO DI VERONA,1,m²,595.44
1,B.03.49.00,LASTRE DI PIETRA ARENARIA,1,m²,40.27
1,B.03.50.a,CORDONATE IN GRANITO DEL TRENTINO SEGATE SU PIANI E FIANCHI sezione cm 10 x 15,1,m,19.95
1,B.03.50.b,CORDONATE IN GRANITO DEL TRENTINO SEGATE SU PIANI E FIANCHI sezione cm 10 x 25,1,m,27.05
1,B.03.51.00,MENSOLE IN PIETRA,1,m3,2650
1,B.04.01.00,"MATTONI PIENI DA CM 5,5X12X25",1,cad,0.5
1,B.04.02.00,BIMATTONI DA CM 12X12X25,1,cad,0.56
1,B.04.02.a,BIMATTONI DA CM 12X19X25,1,cad,0.78
1,B.04.03.a,MATTONI FORATI da cm 8x25x25,1,cad,0.5
1,B.04.03.b,MATTONI FORATI da cm 12x25x25,1,cad,0.68
1,B.04.04.a,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. 5X25X60,1,cad,1.35
1,B.04.04.b,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. 8X25X60,1,cad,1.76
1,B.04.04.c,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. 10X25X60,1,cad,2.35
1,B.04.04.d,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. 12X25X60,1,cad,2.69
1,B.04.04.e,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. DIM. 15X25X60,1,cad,3.28
1,B.04.04.f,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. 20X25X60,1,cad,4.45
1,B.04.04.g,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. 24X25X60,1,cad,4.45
1,B.04.04.h,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. 30X25X60,1,cad,5.39
1,B.04.04.i,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO DIM. 40X25X50,1,cad,6.8
1,B.04.05.a,BLOCCHI SEMIPIENI IN CONGLOMERATO DI ARGILLA ESPANSA - DIM. 50X20X20,1,cad,1.87
1,B.04.05.b,BLOCCHI SEMIPIENI IN CONGLOMERATO DI ARGILLA ESPANSA - DIM. 50X20X25,1,cad,2.82
1,B.04.05.c,BLOCCHI SEMIPIENI IN CONGLOMERATO DI ARGILLA ESPANSA - DIM. 50X20X30,1,cad,3.05
1,B.04.05.d,BLOCCHI SEMIPIENI IN CONGLOMERATO DI ARGILLA ESPANSA - DIM. 50X20X35,1,cad,3.63
1,B.04.06.a,BLOCCHI SEMIPIENI DI LATERIZIO FACCIA LISCIA DIM. cm. 20x25x19,1,cad,1.59
1,B.04.06.b,BLOCCHI SEMIPIENI DI LATERIZIO FACCIA LISCIA DIM. cm. 20x30x19,1,cad,1.91
1,B.04.06.c,BLOCCHI SEMIPIENI DI LATERIZIO FACCIA LISCIA DIM. cm. 25x30x19,1,cad,2.25
1,B.04.07.a,BLOCCHI SEMIPIENI DI LATERIZIO PER TAMPONAMENTO da cm 20x19x25,1,cad,1.47
1,B.04.07.b,BLOCCHI SEMIPIENI DI LATERIZIO PER TAMPONAMENTO da cm 25x19x30,1,cad,2.13
1,B.04.08.a,BLOCCHI DI CALCESTRUZZO SEMIPIENI 20X50X20,1,cad,1.64
1,B.04.08.b,BLOCCHI DI CALCESTRUZZO SEMIPIENI 20X50X25,1,cad,1.93
1,B.04.08.c,BLOCCHI DI CALCESTRUZZO SEMIPIENI 20X50X30,1,cad,2.35
1,B.04.08.d,"BLOCCHETTI IN CALCESTRUZZO DEL TIPO ""BASALTON""",1,m²,124.13
1,B.04.09.a,PIGNATTE PER SOLAIO da cm 16x25x48,1,cad,1.45
1,B.04.09.b,PIGNATTE PER SOLAIO da cm 20x25x48,1,cad,1.75
1,B.04.09.c,PIGNATTE PER SOLAIO da cm 24x25x48,1,cad,2.4
1,B.04.10.00,BLOCCHETTI DI CEMENTO VIBRATO DA CM 20X20X50,1,cad,1.52
1,B.04.11.00,"BLOCCHI DI LATERIZI ALVEOLATI DA CM 12,5X25X25",1,cad,1.35
1,B.04.12.a,"BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO A ""T"" DIM. CM15/23X25X34",1,cad,1.96
1,B.04.12.b,"BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO A ""T"" DIM. CM8,5/17X25X34",1,cad,1.6
1,B.04.12.c,"BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO A ""T"" DIM. CM10/20X25X34",1,cad,1.46
1,B.04.13.a,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO RETTANGOLARE DIM. CM 17X50X25,1,cad,2.64
1,B.04.13.b,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO RETTANGOLARE DIM. CM 20X50X25,1,cad,2.71
1,B.04.13.c,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO RETTANGOLARE DIM. CM 24X30X25,1,cad,1.76
1,B.04.13.d,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO RETTANGOLARE DIM. CM 30X19X25,1,cad,1.76
1,B.04.13.e,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO RETTANGOLARE DIM. CM 35X19X25,1,cad,2.37
1,B.04.13.f,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO RETTANGOLARE DIM. CM 38X19X25,1,cad,2.64
1,B.04.13.g,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO AD INCASTRO DIM. CM 30X24X25,1,cad,2.2
1,B.04.13.h,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO AD INCASTRO DIM. CM 35X24X25,1,cad,2.96
1,B.04.13.i,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO AD INCASTRO DIM. CM 38X24X25,1,cad,3.3
1,B.04.14.a,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO PER MURATURA ARMATA DIM. CM 25X15X49,1,cad,4.25
1,B.04.14.b,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO PER MURATURA ARMATA DIM. CM 30X15X44,1,cad,4.28
1,B.04.14.c,BLOCCHI SEMIPIENI DI LATERIZIO ALVEOLATO PER MURATURA ARMATA DIM. CM 35X15X33,1,cad,3.82
1,B.04.15.00,SISTEMA MODULARE A DOPPIE LASTRE PARALLELE DELLO SPESSORE MINIMO DI CM 5,1,m²,65.62
1,B.04.15.a,SISTEMA MODULARE A DOPPIE LASTRE PARALLELE DELLO SPESSORE MINIMO DI CM 5 Blocchi cavi in conglomerato di argilla espansa da cm 20x20x50,1,cad,1.87
1,B.04.15.b,"SISTEMA MODULARE A DOPPIE LASTRE PARALLELE DELLO SPESSORE MINIMO DI CM 5 Blocchi cassero in conglomerati di legno cemento, densità apparente (esclusi i fori) 500 kg/mc",1,cad,4.34
1,B.04.15.c,"SISTEMA MODULARE A DOPPIE LASTRE PARALLELE DELLO SPESSORE MINIMO DI CM 5 Blocchi cassero in conglomerati di legno cemento, densità apparente (esclusi i fori) 500 kg/mc",1,cad,5.51
1,B.04.16.a,TAVELLE FORATE IN LATERIZIO COMUNE DIM 50X25X3 CM,1,cad,1.08
1,B.04.16.b,TAVELLE FORATE IN LATERIZIO COMUNE DIM 50X25X4 CM,1,cad,1.36
1,B.04.17.a,TAVELLE FORATE IN LATERIZIO ESTRUSO DIM. CM 33X25X8,1,cad,0.49
1,B.04.17.b,TAVELLE FORATE IN LATERIZIO ESTRUSO DIM. CM 50X25X6,1,cad,0.75
1,B.04.17.c,TAVELLE FORATE IN LATERIZIO ESTRUSO DIM. CM 50X25X8,1,cad,0.78
1,B.04.17.d,TAVELLE FORATE IN LATERIZIO ESTRUSO DIM. CM 33X25X12,1,cad,0.75
1,B.04.18.00,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO,1,cad,0.75
1,B.04.19.a,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO AUTOCLAVATO REI 180 Dimensioni 33X25X10 CM,1,cad,0.66
1,B.04.19.b,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO AUTOCLAVATO REI 180 Dimensioni 33x25x12 CM,1,cad,0.75
1,B.04.19.c,BLOCCHI DI CALCESTRUZZO CELLULARE ESPANSO AUTOCLAVATO REI 180 Dimensioni 50X25X5 CM,1,cad,0.72
1,B.04.20.00,TAVELLE FORATE DIM. CM 3X25X40,1,m²,4.98
1,B.04.21.a,TAVELLE LAVORATE IN LATERIZIO ESTRUSO DIM. CM 42X25X8,1,cad,1.08
1,B.04.21.b,TAVELLE LAVORATE IN LATERIZIO ESTRUSO DIM. CM 45X25X12,1,cad,1.2
1,B.04.22.00,TAVELLONI DA CM 6,1,m²,7.38
1,B.04.27.00,TEGOLE BITUMINOSE GRANIGLIATE NORMALI OD A CODA DI CASTORO,1,m²,15.89
1,B.04.28.00,TEGOLE LAMINA,1,m²,38.56
1,B.04.29.00,LASTRE ONDULATE DI CARTONFELTRO BITUMATO SOTTOCOPPO,1,m²,4
1,B.04.30.00,TEGOLE CURVE,1,cad,0.39
1,B.04.31.00,TEGOLE DI CEMENTO COLORATE CON GRANULATO DI QUARZO,1,cad,0.89
1,B.04.32.00,COLMI PER TEGOLE MARSIGLIESI,1,m,3.32
1,B.04.33.00,COLMI PER TEGOLE CURVE,1,m,1.12
1,B.04.34.00,COLMI PER TEGOLE COLORATE,1,m,4.22
1,B.04.35.a,TEGOLE MARSIGLIESI COLORE NATURALE,1,cad,0.79
1,B.04.35.b,TEGOLE MARSIGLIESI ANTICHIZZATE,1,cad,1
1,B.04.35.c,TEGOLE MARSIGLIESI ARDESIATE O TESTA DI MORO,1,cad,1.37
1,B.04.35.d,TEGOLE MARSIGLIESI CAM COLORE NATURALE,1,cad,0.87
1,B.04.35.e,TEGOLE MARSIGLIESI CAM ANTICHIZZATE,1,cad,1.09
1,B.04.35.f,TEGOLE MARSIGLIESI CAM ARDESIATE O TESTA DI MORO,1,cad,1.51
1,B.04.36.a,TEGOLE PORTIGHESE COLORE NATURALE,1,cad,0.79
1,B.04.36.b,TEGOLE PORTOGHESE ANTICHIZZATE,1,cad,1
1,B.04.36.c,TEGOLE PORTOGHESE ARDESIATE O TESTA DI MORO,1,cad,1.37
1,B.04.36.d,TEGOLE PORTIGHESE CAM COLORE NATURALE,1,cad,0.87
1,B.04.36.e,TEGOLE PORTOGHESE CAM ANTICHIZZATE,1,cad,1.09
1,B.04.36.f,TEGOLE PORTOGHESE CAM ARDESIATE O TESTA DI MORO,1,cad,1.51
1,B.04.37.a,TEGOLE ANTIGELIVE DA 11 A 13 PEZZI A M2 COLORE NATURALE,1,cad,0.94
1,B.04.37.b,TEGOLE ANTIGELIVE DA 11 A 13 PEZZI A M2 COLORE ANTICHIZZATO,1,cad,1.2
1,B.04.37.c,TEGOLE ANTIGELIVE DA 11 A 13 PEZZI A M2 COLORE ARDESIATO O TESTA DI MORO,1,cad,1.64
1,B.04.37.d,TEGOLE ANTIGELIVE CAM DA 11 A 13 PEZZI A M2 COLORE NATURALE,1,cad,1.04
1,B.04.37.e,TEGOLE ANTIGELIVE CAM DA 11 A 13 PEZZI A M2 COLORE ANTICHIZZATO,1,cad,1.32
1,B.04.37.f,TEGOLE ANTIGELIVE CAM DA 11 A 13 PEZZI A M2 COLORE ARDESIATO O TESTA DI MORO,1,cad,1.81
1,B.04.38.a,TEGOLE PIANE COLORE NATURALE,1,cad,1.82
1,B.04.38.b,TEGOLE PIANE ANTICHIZZATE,1,cad,2.18
1,B.04.38.c,TEGOLE PIANE ARDESIATE O TESTA DI MORO,1,cad,2.53
1,B.04.38.d,TEGOLE PIANE CAM COLORE NATURALE,1,cad,2
1,B.04.38.e,TEGOLE PIANE CAM ANTICHIZZATE,1,cad,2.39
1,B.04.38.f,TEGOLE PIANE CAM ARDESIATE O TESTA DI MORO,1,cad,2.75
1,B.04.39.a,COPPO COMUNE COLORE NATURALE,1,cad,0.61
1,B.04.39.b,COPPO COMUNE COLORE ANTICHIZZATO,1,cad,0.87
1,B.04.39.c,COPPO COMUNE ARDESIATO O TESTA DI MORO,1,cad,1.67
1,B.04.39.d,COPPO COMUNE CAM COLORE NATURALE,1,cad,0.67
1,B.04.39.e,COPPO COMUNE CAM COLORE ANTICHIZZATO,1,cad,0.95
1,B.04.39.f,COPPO COMUNE CAM ARDESIATO O TESTA DI MORO,1,cad,2
1,B.04.40.a,"COPPO PLUS COLORE NATURALE PESO SUPERIORE AI 2,2 KG",1,cad,0.68
